"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"LD061204","HSS-8100154","SD005P88","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","Activity Department Office - 2718","2","ISLHTRP20260817-101","","Operational","08/31/2026","","","General Rounding","WCMedSurg","NTT-Deskside Services-WestCoast-Staffed","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1","Laptop + Dell Docking Station + 1 24' Monitor"
"LD061357","HSS-1035304","8P1H6J3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","8","1","REQ0601926-RITM0632204-SCTASK1002435","10/31/2026","Operational","04/28/2026","","","General Rounding","Mental Health & Substance Abuse","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD061502","HSS-1035692","59JCLN3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","WFH","1","REQ0617137-RITM0648179-SCTASK1022203","10/31/2026","Operational","04/28/2026","","","General Rounding","4152 Redford St","NTT-Deskside Services-WestCoast-Local","Tablet","DELL LATITUDE 9420",""
"LD061543","HSS-8099153","SD00NRY3","VIHA-KHCPA-Kiwanis Hilton Centre Port Alberni-Main Building-1st Floor","Port Alberni","Main Building","18","1","ISLHTRP20260615-055","07/31/2030","Operational","","","","General Rounding","Island Health Early Childhood Speech and Language Program","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1","Hilton Centre - First door on right, down hallway to the right from main entrance."
"LD061677","HSS-8099166","SD00PGZP","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services","Port Alberni","Main Building","14","1","ISLHTRP20260615-068","07/31/2030","Operational","07/24/2026","","Room 8 when onsite","General Rounding","Mental Health & Substance Abuse","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD061868","HSS-1037137","4R7KLN3","VIHA-PAIHN-Port Alberni Integrated Health Network","Port Alberni","Main Building","Admin","1","REQ0675653-RITM0709782-SCTASK1122226","11/30/2026","Operational","05/06/2026","","","General Rounding","Community Health","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD062931","HSS-1042155","886WDK3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2103","2","REQ0898190-RITM0944194-SCTASK1497892","05/31/2027","Operational","04/17/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7430 V1",""
"LD063733","HSS-8098474","PF61ZAGF","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","unknown","1","ISLHTRP20260420-015","05/31/2030","Operational","","","","General Rounding","CHS Port Alberni Leadership","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD063734","HSS-8098473","PF61ZAKL","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","5","1","ISLHTRP20260420-014","05/31/2030","Operational","","","South HCN","General Rounding","CHS Port Alberni Leadership","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD064217","HSS-1043922","15XQGY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2313 - Admin WFH","2","REQ1078637-RITM1135146-SCTASK1816278","10/31/2027","Operational","07/30/2026","","","Excluded","Administration","NTT-Deskside Services-WestCoast-Staffed","Laptop","DELL LATITUDE 7440 V2",""
"LD064408","HSS-8098463","PF61YR9S","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","","1","ISLHTRP20260420-004","05/31/2030","Operational","","","","General Rounding","ACV Med Staff Cred and Priv","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1","2-nov-23: Device deployed as per SCTASK1894662"
"LD064615","HSS-1044503","57V2SV3","VIHA-WCGH-West Coast General Hospital","Port Alberni","Remote -WFH bundle","","","REQ1130005-RITM1189493-SCTASK1918440","12/31/2027","Operational","","This is for a casual hire who will be working from home in the Port Alberni area","WFH","Excluded"," ","NTT-Deskside Services-WestCoast-Staffed","Laptop","DELL LATITUDE 7440 V2",""
"LD064846","HSS-1044717","73Q1NN3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Port Alberni","Main Building","1","1","REQ1144345-RITM1204857-SCTASK1936365","05/31/2027","Operational","04/29/2026","","Nurse Practitioner's Clinic -4711 Elizabeth St, Port Alberni, BC V9Y 6M1","General Rounding","CSN CHS PA HC Nrsng2-Pract Lnk","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3","26-feb-24: Delivered to PAIHN office - pending replacement of assigned user - Roman Frank - tech - as per SCTASK1991285"
"LD064927","HSS-1044739","8DR1QV3","VIHA-PACDF-Port Alberni Community Dialysis Facility-Main Building-1st Floor","Port Alberni","Main Building","1","1","REQ1148481-RITM1209194-SCTASK1944023","12/31/2027","Operational","05/12/2026","Deployed to site as per SCTASK1956941 - Roman Frank","","Excluded","4227-6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","DELL LATITUDE 7440 V2","Deployed as per task (Remote - work from home bundle)"
"LD065013","HSS-8095797","6S9Q774","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2352","2","ISLHTRP20250922-004","09/30/2029","Operational","07/30/2026","","","General Rounding","Health Records","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD065126","HSS-8095808","JPHP774","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","24","1","ISLHTRP20250922-016","09/30/2029","Operational","04/28/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD065127","HSS-8095814","6BYQ774","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","21","1st Floor","ISLHTRP20250922-022","09/30/2029","Operational","03/05/2026","","","General Rounding","MCC Port Alberni ACT","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD065128","HSS-8095815","BP9Q774","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Main Room","1","ISLHTRP20250922-023","09/30/2029","Operational","03/05/2026","","","General Rounding","Family Support Services","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD065129","HSS-8095811","2X9Q774","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","1","1","ISLHTRP20250922-019","09/30/2029","Operational","09/25/2025","","Main Room","General Rounding","PHC Family Support Services","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD065130","HSS-8095807","5S4P774","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","22","1","ISLHTRP20250922-015","09/30/2029","Operational","04/28/2026","","","General Rounding","PH Immun COVID 19","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD065143","HSS-8096624","PF5RJLVD","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2102","2","ISLHTRP20251124-027","12/31/2029","Operational","07/24/2026","","","General Rounding","Social Services","NTT-Deskside Services-WestCoast-Staffed","Laptop","LENOVO THINKPAD T14",""
"LD065146","HSS-8096249","PF58DHNG","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2518","2","ISLHTRP20251020-022","09/30/2029","Operational","08/12/2026","","","General Rounding","Nursing - Med/Sur","NTT-Deskside Services-WestCoast-Staffed","Laptop","LENOVO THINKPAD T14",""
"LD065158","HSS-8023411","9MG6BC3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2318","2","VIHATRP20210809-034","11/30/2025","Operational","03/18/2026","","","General Rounding","Information Systems","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7420 V3",""
"LD065196","HSS-8096634","PF5RK1DZ","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Main Room","1","ISLHTRP20251124-054","01/31/2030","Operational","03/05/2026","","","General Rounding","PHC Family Support Services","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD065208","HSS-8096622","PF5RRJYD","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","7","1","ISLHTRP20251124-019","12/31/2029","Operational","07/16/2026","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD065378","HSS-8058613","GHZR9K3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","2","1","VIHATRP20220505-027","09/30/2026","Operational","08/21/2026","","","General Rounding","WCG Nutrition Services","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065379","HSS-8098483","PF62GD9Z","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","2","1","ISLHTRP20260420-024","05/31/2030","Operational","08/21/2026","","","General Rounding","CHS Port Alberni Social Work 6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD065380","HSS-8098472","PF61Z5Y0","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","12","1","ISLHTRP20260420-013","05/31/2030","Operational","08/21/2026","","","General Rounding","Nursing - Primary Link","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD065381","HSS-8098462","PF62GDA9","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","1","1","ISLHTRP20260420-003","05/31/2030","Operational","08/21/2026","","Across from C Chorney","General Rounding","4259 6th Ave","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD065382","HSS-8058617","72TR9K3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","23","1","VIHATRP20220505-031","09/30/2026","Operational","06/03/2026","","","General Rounding","Diabetes Education","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065617","HSS-8068734","FZ92NN3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Tofino","Main Building","Mental Health Services - reception","0","VIHATRP20221114-014","01/31/2027","Operational","12/05/2025","","","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD065651","HSS-8072064","CK15NN3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","14","1","VIHATRP20230213-044","05/31/2027","Operational","07/24/2026","","","General Rounding","4780 Roger St","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065681","HSS-8072031","GG23NN3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Natasha Dumont's Office","1","VIHATRP20230213-011","05/31/2027","Operational","03/05/2026","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065696","HSS-8072078","DFQ1NN3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","7","1","VIHATRP20230213-058","05/31/2027","Operational","07/24/2026","","","General Rounding","4780 Roger St","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065697","HSS-8072030","6D1JLN3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Gya's device","1","VIHATRP20230213-010","05/31/2027","Operational","03/05/2026","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065700","HSS-8072081","7DMDLN3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","HOP 5","1","VIHATRP20230213-061","05/31/2027","Operational","04/02/2026","","Behind Mcdonalds","General Rounding","4152 Redford St","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065711","HSS-8068739","4LWDLN3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Tofino","Main Building","Home and Community Care | Social Work Liaison","0","VIHATRP20221114-019","01/31/2027","Operational","01/29/2026","","","General Rounding","CHS","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD065736","HSS-8068722","BD42NN3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Ucluelet","Main Building","Reception","2","VIHATRP20221114-002","01/31/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD065793","HSS-8068723","15XJLN3","VIHA-WCMHAS-West Coast Mental Health & Addiction Services-Main Building-1st Floor","Ucluelet","Main Building","Office","1","VIHATRP20221114-003","01/31/2027","Operational","07/15/2025","","","General Rounding","272 Main St","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD065831","HSS-8073640","9R15FK3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2319 - Administration","2","VIHATRP20230417-009","05/31/2027","Operational","08/21/2026","11-apr-24: Moved from 2314 to 2319, as per SCTASK2191547 - Roman Frank - Tech","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7430 V1",""
"LD065987","HSS-8073652","9YT3FK3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","7","1","VIHATRP20230417-021","05/31/2027","Operational","04/28/2026","","","General Rounding","Mental Health & Substance Abuse","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD065993","HSS-8080042","5Z7QDY3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Tofino","Main Building","Laboratory reception","1","VIHATRP20231023-113","11/30/2027","Operational","01/29/2026","","","General Rounding","Lab Administration","NTT-Deskside Services-WestCoast-Remote","Laptop","DELL LATITUDE 7440 V2",""
"LD066016","HSS-8078444","8MM85X3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","6","1","VIHATRP20230918-032","10/31/2027","Operational","03/05/2026","","Home Care Nursing office","General Rounding","Home Care Nursing-Pt","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD066027","HSS-8089571","BL7HVW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2104","2","VIHATRP20240909-061","10/31/2028","Operational","07/30/2026","","","General Rounding","CHS PA Clinical","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD066069","HSS-8073653","BX42GK3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","10","1","VIHATRP20230417-022","05/31/2027","Operational","04/28/2026","","","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"LD066070","HSS-8073656","FR3XDK3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","9","1","VIHATRP20230417-025","05/31/2027","Operational","04/28/2026","","","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"LD066071","HSS-8073662","4B75FK3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","2","1","VIHATRP20230417-031","05/31/2027","Operational","04/28/2026","","","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"LD066072","HSS-8073664","426WDK3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","Team Room","1","VIHATRP20230417-033","05/31/2027","Operational","04/28/2026","","","General Rounding","Mental Health & Substance Abuse","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD066101","HSS-8086129","HCNSCW3","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","WH1023","1","VIHATRP20240429-009","06/30/2028","Operational","08/05/2026","","","General Rounding","3949 Port Alberni Hwy","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7","CUSTOMER OWNED CTO DESKTOP TC M910Q I5-7"
